Date,FLL Checkpoint D,FLL Checkpoint E,FLL Checkpoint F,FLL Checkpoint G,FLL T1 Central,FLL T1 Checkpoint,FLL T2 Checkpoint,FLL T3E Checkpoint,FLL T3F Checkpoint,FLL T4 Checkpoint,Hour
2019-01-16,500.0,485.0,519.0,330.0,952.0,,,,,,10:00:00
2019-01-16,317.0,398.0,306.0,243.0,670.0,,,,,,11:00:00
2019-01-16,631.0,192.0,523.0,308.0,696.0,,,,,,12:00:00
2019-01-16,478.0,259.0,337.0,308.0,539.0,,,,,,13:00:00
2019-01-16,512.0,357.0,538.0,241.0,1011.0,,,,,,14:00:00
2019-01-16,358.0,483.0,407.0,424.0,870.0,,,,,,15:00:00
2019-01-16,149.0,337.0,376.0,416.0,846.0,,,,,,16:00:00
2019-01-16,113.0,322.0,513.0,453.0,956.0,,,,,,17:00:00
2019-01-16,215.0,190.0,461.0,990.0,743.0,,,,,,18:00:00
2019-01-16,182.0,95.0,492.0,823.0,241.0,,,,,,19:00:00
2019-01-16,54.0,24.0,295.0,471.0,57.0,,,,,,20:00:00
2019-01-16,22.0,,122.0,242.0,10.0,,,,,,21:00:00
2019-01-16,13.0,,63.0,172.0,4.0,,,,,,22:00:00
2019-01-16,17.0,,5.0,11.0,,,,,,,23:00:00
2019-01-17,,,,,11.0,,,,,,03:00:00
2019-01-17,263.0,590.0,530.0,238.0,266.0,,,,,,04:00:00
2019-01-17,362.0,425.0,674.0,945.0,921.0,,,,,,05:00:00
2019-01-17,202.0,386.0,611.0,855.0,1199.0,,,,,,06:00:00
2019-01-17,216.0,236.0,441.0,451.0,1238.0,,,,,,07:00:00
2019-01-17,488.0,418.0,582.0,536.0,1238.0,,,,,,08:00:00
2019-01-17,579.0,403.0,443.0,490.0,1256.0,,,,,,09:00:00
2019-01-17,547.0,391.0,545.0,565.0,1089.0,,,,,,10:00:00
2019-01-17,326.0,392.0,386.0,296.0,638.0,,,,,,11:00:00
2019-01-17,510.0,314.0,547.0,260.0,841.0,,,,,,12:00:00
2019-01-17,526.0,331.0,505.0,472.0,807.0,,,,,,13:00:00
2019-01-17,519.0,452.0,531.0,641.0,970.0,,,,,,14:00:00
2019-01-17,366.0,498.0,481.0,496.0,1215.0,,,,,,15:00:00
2019-01-17,292.0,362.0,469.0,341.0,1116.0,,,,,,16:00:00
2019-01-17,303.0,377.0,538.0,338.0,1031.0,,,,,,17:00:00
2019-01-17,194.0,334.0,626.0,1064.0,1097.0,,,,,,18:00:00
2019-01-17,159.0,171.0,600.0,1038.0,363.0,,,,,,19:00:00
2019-01-17,87.0,12.0,288.0,577.0,35.0,,,,,,20:00:00
2019-01-17,9.0,,258.0,550.0,4.0,,,,,,21:00:00
2019-01-17,,,202.0,271.0,,,,,,,22:00:00
2019-01-17,,,2.0,50.0,,,,,,,23:00:00
2019-01-18,,,,,40.0,,,,,,03:00:00
2019-01-18,365.0,558.0,654.0,216.0,428.0,,,,,,04:00:00
2019-01-18,469.0,591.0,820.0,1066.0,1222.0,,,,,,05:00:00
2019-01-18,368.0,328.0,842.0,1136.0,1126.0,,,,,,06:00:00
2019-01-18,319.0,225.0,569.0,838.0,1316.0,,,,,,07:00:00
2019-01-18,651.0,423.0,624.0,700.0,1567.0,,,,,,08:00:00
2019-01-18,669.0,484.0,695.0,787.0,1239.0,,,,,,09:00:00
2019-01-18,602.0,469.0,625.0,500.0,1407.0,,,,,,10:00:00
2019-01-18,680.0,529.0,400.0,351.0,1213.0,,,,,,11:00:00
2019-01-18,712.0,421.0,639.0,332.0,855.0,,,,,,12:00:00
2019-01-18,666.0,535.0,287.0,395.0,871.0,,,,,,13:00:00
2019-01-18,462.0,443.0,848.0,688.0,1142.0,,,,,,14:00:00
2019-01-18,373.0,546.0,467.0,475.0,1228.0,,,,,,15:00:00
2019-01-18,276.0,442.0,447.0,462.0,1067.0,,,,,,16:00:00
2019-01-18,229.0,456.0,608.0,492.0,1242.0,,,,,,17:00:00
2019-01-18,217.0,187.0,386.0,865.0,869.0,,,,,,18:00:00
2019-01-18,235.0,178.0,443.0,1163.0,391.0,,,,,,19:00:00
2019-01-18,90.0,16.0,451.0,667.0,64.0,,,,,,20:00:00
2019-01-18,35.0,,196.0,556.0,4.0,,,,,,21:00:00
2019-01-18,,,111.0,186.0,,,,,,,22:00:00
2019-01-18,,,13.0,14.0,,,,,,,23:00:00
2019-01-19,,,,,25.0,,,,,,03:00:00
2019-01-19,208.0,683.0,638.0,331.0,393.0,,,,,,04:00:00
2019-01-19,338.0,447.0,643.0,919.0,962.0,,,,,,05:00:00
2019-01-19,377.0,403.0,743.0,1150.0,1252.0,,,,,,06:00:00
2019-01-19,403.0,274.0,555.0,667.0,1208.0,,,,,,07:00:00
2019-01-19,824.0,439.0,506.0,642.0,1765.0,,,,,,08:00:00
2019-01-19,815.0,604.0,443.0,767.0,1630.0,,,,,,09:00:00
2019-01-19,779.0,542.0,545.0,625.0,1287.0,,,,,,10:00:00
2019-01-19,586.0,387.0,300.0,370.0,1416.0,,,,,,11:00:00
2019-01-19,681.0,234.0,388.0,472.0,1267.0,,,,,,12:00:00
2019-01-19,637.0,321.0,284.0,460.0,947.0,,,,,,13:00:00
2019-01-19,419.0,256.0,430.0,630.0,887.0,,,,,,14:00:00
2019-01-19,359.0,322.0,299.0,517.0,891.0,,,,,,15:00:00
2019-01-19,291.0,273.0,285.0,302.0,1132.0,,,,,,16:00:00
2019-01-19,203.0,194.0,403.0,468.0,933.0,,,,,,17:00:00
2019-01-19,119.0,228.0,323.0,800.0,597.0,,,,,,18:00:00
2019-01-19,190.0,60.0,326.0,866.0,181.0,,,,,,19:00:00
2019-01-19,148.0,7.0,198.0,569.0,46.0,,,,,,20:00:00
2019-01-19,52.0,,146.0,329.0,,,,,,,21:00:00
2019-01-19,4.0,,69.0,140.0,,,,,,,22:00:00
2019-01-19,,,8.0,21.0,,,,,,,23:00:00
2019-01-20,,,,,51.0,,,,,,03:00:00
2019-01-20,107.0,275.0,525.0,313.0,211.0,,,,,,04:00:00
2019-01-20,397.0,310.0,597.0,831.0,679.0,,,,,,05:00:00
2019-01-20,410.0,452.0,585.0,1173.0,1293.0,,,,,,06:00:00
2019-01-20,581.0,160.0,532.0,611.0,1927.0,,,,,,07:00:00
2019-01-20,543.0,515.0,676.0,653.0,1786.0,,,,,,08:00:00
2019-01-20,789.0,683.0,562.0,717.0,1675.0,,,,,,09:00:00
2019-01-20,772.0,508.0,534.0,786.0,1429.0,,,,,,10:00:00
2019-01-20,532.0,523.0,390.0,515.0,1482.0,,,,,,11:00:00
2019-01-20,825.0,363.0,453.0,370.0,933.0,,,,,,12:00:00
2019-01-20,350.0,536.0,428.0,363.0,1135.0,,,,,,13:00:00
2019-01-20,482.0,445.0,664.0,629.0,1068.0,,,,,,14:00:00
2019-01-20,323.0,423.0,582.0,444.0,1046.0,,,,,,15:00:00
2019-01-20,241.0,329.0,492.0,399.0,916.0,,,,,,16:00:00
2019-01-20,183.0,315.0,618.0,468.0,1129.0,,,,,,17:00:00
2019-01-20,116.0,240.0,540.0,887.0,1085.0,,,,,,18:00:00
2019-01-20,166.0,266.0,633.0,1068.0,461.0,,,,,,19:00:00
2019-01-20,253.0,32.0,535.0,634.0,134.0,,,,,,20:00:00
2019-01-20,155.0,,243.0,564.0,13.0,,,,,,21:00:00
2019-01-20,16.0,,94.0,218.0,,,,,,,22:00:00
2019-01-20,0.0,,10.0,37.0,,,,,,,23:00:00
2019-01-21,,,,,37.0,,,,,,03:00:00
2019-01-21,368.0,654.0,617.0,294.0,525.0,,,,,,04:00:00
2019-01-21,627.0,598.0,805.0,1073.0,1138.0,,,,,,05:00:00
2019-01-21,489.0,586.0,649.0,1144.0,1420.0,,,,,,06:00:00
2019-01-21,383.0,276.0,441.0,824.0,1348.0,,,,,,07:00:00
2019-01-21,642.0,501.0,594.0,585.0,1861.0,,,,,,08:00:00
2019-01-21,749.0,398.0,508.0,609.0,1473.0,,,,,,09:00:00
2019-01-21,766.0,450.0,598.0,402.0,1039.0,,,,,,10:00:00
2019-01-21,633.0,442.0,424.0,338.0,1001.0,,,,,,11:00:00
2019-01-21,651.0,403.0,574.0,350.0,664.0,,,,,,12:00:00
2019-01-21,574.0,397.0,423.0,548.0,881.0,,,,,,13:00:00
2019-01-21,698.0,354.0,534.0,827.0,1049.0,,,,,,14:00:00
2019-01-21,437.0,543.0,520.0,668.0,1313.0,,,,,,15:00:00
2019-01-21,270.0,338.0,535.0,380.0,1188.0,,,,,,16:00:00
2019-01-21,332.0,294.0,504.0,670.0,1416.0,,,,,,17:00:00
2019-01-21,378.0,280.0,505.0,1092.0,1087.0,,,,,,18:00:00
2019-01-21,282.0,158.0,602.0,1046.0,420.0,,,,,,19:00:00
2019-01-21,268.0,12.0,403.0,817.0,73.0,,,,,,20:00:00
2019-01-21,105.0,,329.0,420.0,22.0,,,,,,21:00:00
2019-01-21,17.0,,152.0,87.0,4.0,,,,,,22:00:00
2019-01-21,0.0,,29.0,21.0,2.0,,,,,,23:00:00
2019-01-22,,,26.0,,0.0,,,,,,00:00:00
2019-01-22,,,6.0,,,,,,,,01:00:00
2019-01-22,,,4.0,,,,,,,,02:00:00
2019-01-22,,,,,47.0,,,,,,03:00:00
2019-01-22,396.0,701.0,561.0,154.0,439.0,,,,,,04:00:00
2019-01-22,575.0,402.0,590.0,793.0,950.0,,,,,,05:00:00
2019-01-22,588.0,459.0,739.0,1193.0,1159.0,,,,,,06:00:00
2019-01-22,307.0,210.0,356.0,585.0,1162.0,,,,,,07:00:00
2019-01-22,480.0,294.0,555.0,446.0,1526.0,,,,,,08:00:00
2019-01-22,809.0,409.0,611.0,562.0,1218.0,,,,,,09:00:00
2019-01-22,779.0,442.0,498.0,292.0,984.0,,,,,,10:00:00
2019-01-22,578.0,488.0,305.0,229.0,797.0,,,,,,11:00:00
2019-01-22,689.0,408.0,541.0,282.0,863.0,,,,,,12:00:00
2019-01-22,671.0,438.0,400.0,146.0,834.0,,,,,,13:00:00
2019-01-22,637.0,381.0,359.0,277.0,935.0,,,,,,14:00:00
2019-01-22,348.0,413.0,305.0,327.0,986.0,,,,,,15:00:00
2019-01-22,183.0,334.0,410.0,382.0,1087.0,,,,,,16:00:00
2019-01-22,229.0,274.0,582.0,705.0,1082.0,,,,,,17:00:00
2019-01-22,302.0,113.0,628.0,902.0,1060.0,,,,,,18:00:00
2019-01-22,176.0,90.0,502.0,935.0,390.0,,,,,,19:00:00
2019-01-22,41.0,7.0,323.0,431.0,152.0,,,,,,20:00:00
2019-01-22,2.0,,151.0,348.0,13.0,,,,,,21:00:00
2019-01-22,,,88.0,117.0,1.0,,,,,,22:00:00
2019-01-22,,,29.0,29.0,,,,,,,23:00:00
2019-01-23,,,23.0,,,,,,,,00:00:00
2019-01-23,,,,,15.0,,,,,,03:00:00
2019-01-23,397.0,581.0,544.0,140.0,284.0,,,,,,04:00:00
2019-01-23,442.0,457.0,647.0,593.0,834.0,,,,,,05:00:00
2019-01-23,400.0,525.0,634.0,862.0,1103.0,,,,,,06:00:00
2019-01-23,279.0,288.0,477.0,606.0,1311.0,,,,,,07:00:00
2019-01-23,452.0,311.0,558.0,456.0,1408.0,,,,,,08:00:00
2019-01-23,588.0,497.0,503.0,487.0,974.0,,,,,,09:00:00
2019-01-23,554.0,369.0,441.0,423.0,944.0,,,,,,10:00:00
2019-01-23,466.0,433.0,327.0,237.0,616.0,,,,,,11:00:00
2019-01-23,489.0,339.0,517.0,324.0,641.0,,,,,,12:00:00
2019-01-23,479.0,327.0,417.0,279.0,629.0,,,,,,13:00:00
2019-01-23,595.0,427.0,489.0,357.0,894.0,,,,,,14:00:00
2019-01-23,331.0,391.0,474.0,404.0,1101.0,,,,,,15:00:00
2019-01-23,229.0,299.0,529.0,328.0,875.0,,,,,,16:00:00
2019-01-23,194.0,255.0,394.0,565.0,871.0,,,,,,17:00:00
2019-01-23,303.0,247.0,397.0,782.0,700.0,,,,,,18:00:00
2019-01-23,233.0,127.0,478.0,840.0,421.0,,,,,,19:00:00
2019-01-23,82.0,14.0,371.0,478.0,102.0,,,,,,20:00:00
2019-01-23,22.0,,132.0,296.0,24.0,,,,,,21:00:00
2019-01-23,0.0,,50.0,103.0,1.0,,,,,,22:00:00
2019-01-23,,,4.0,23.0,,,,,,,23:00:00
2019-01-24,,,,,54.0,,,,,,03:00:00
2019-01-24,273.0,554.0,502.0,254.0,237.0,,,,,,04:00:00
2019-01-24,376.0,379.0,630.0,750.0,803.0,,,,,,05:00:00
2019-01-24,309.0,442.0,585.0,876.0,1142.0,,,,,,06:00:00
2019-01-24,218.0,240.0,411.0,523.0,1135.0,,,,,,07:00:00
2019-01-24,326.0,355.0,539.0,409.0,1154.0,,,,,,08:00:00
2019-01-24,379.0,280.0,470.0,472.0,949.0,,,,,,09:00:00
2019-01-24,458.0,423.0,492.0,381.0,974.0,,,,,,10:00:00
2019-01-24,399.0,404.0,285.0,383.0,566.0,,,,,,11:00:00
2019-01-24,493.0,418.0,507.0,450.0,825.0,,,,,,12:00:00
2019-01-24,760.0,396.0,399.0,379.0,1087.0,,,,,,13:00:00
2019-01-24,591.0,381.0,526.0,571.0,884.0,,,,,,14:00:00
2019-01-24,391.0,593.0,479.0,426.0,1184.0,,,,,,15:00:00
2019-01-24,343.0,331.0,536.0,342.0,867.0,,,,,,16:00:00
2019-01-24,251.0,271.0,453.0,353.0,896.0,,,,,,17:00:00
2019-01-24,190.0,338.0,409.0,771.0,897.0,,,,,,18:00:00
2019-01-24,138.0,102.0,372.0,1032.0,343.0,,,,,,19:00:00
2019-01-24,111.0,20.0,379.0,687.0,148.0,,,,,,20:00:00
2019-01-24,60.0,,334.0,553.0,59.0,,,,,,21:00:00
2019-01-24,6.0,,162.0,261.0,11.0,,,,,,22:00:00
2019-01-24,,,30.0,83.0,0.0,,,,,,23:00:00
2019-01-25,,53.0,,,32.0,,,,,,03:00:00
2019-01-25,258.0,591.0,741.0,357.0,461.0,,,,,,04:00:00
2019-01-25,503.0,504.0,683.0,904.0,988.0,,,,,,05:00:00
2019-01-25,430.0,513.0,639.0,820.0,1175.0,,,,,,06:00:00
2019-01-25,280.0,227.0,566.0,619.0,1135.0,,,,,,07:00:00
2019-01-25,496.0,394.0,601.0,662.0,1242.0,,,,,,08:00:00
2019-01-25,678.0,552.0,593.0,635.0,1512.0,,,,,,09:00:00
2019-01-25,645.0,434.0,528.0,368.0,1131.0,,,,,,10:00:00
2019-01-25,425.0,604.0,388.0,419.0,975.0,,,,,,11:00:00
2019-01-25,591.0,415.0,566.0,245.0,823.0,,,,,,12:00:00
2019-01-25,736.0,528.0,424.0,401.0,970.0,,,,,,13:00:00
2019-01-25,528.0,432.0,633.0,599.0,1138.0,,,,,,14:00:00
2019-01-25,331.0,478.0,423.0,506.0,1076.0,,,,,,15:00:00
2019-01-25,247.0,349.0,414.0,383.0,999.0,,,,,,16:00:00
2019-01-25,198.0,415.0,531.0,448.0,1034.0,,,,,,17:00:00
2019-01-25,158.0,279.0,393.0,1052.0,967.0,,,,,,18:00:00
2019-01-25,152.0,99.0,376.0,920.0,295.0,,,,,,19:00:00
2019-01-25,40.0,17.0,313.0,657.0,82.0,,,,,,20:00:00
2019-01-25,23.0,,119.0,519.0,11.0,,,,,,21:00:00
2019-01-25,,,129.0,143.0,,,,,,,22:00:00
2019-01-25,,,16.0,27.0,,,,,,,23:00:00
2019-01-26,,90.0,,,20.0,,,,,,03:00:00
2019-01-26,186.0,452.0,516.0,341.0,201.0,,,,,,04:00:00
2019-01-26,348.0,398.0,545.0,699.0,887.0,,,,,,05:00:00
2019-01-26,400.0,409.0,752.0,1004.0,887.0,,,,,,06:00:00
2019-01-26,298.0,312.0,504.0,675.0,1149.0,,,,,,07:00:00
2019-01-26,844.0,556.0,529.0,631.0,1832.0,,,,,,08:00:00
2019-01-26,847.0,524.0,417.0,672.0,1511.0,,,,,,09:00:00
2019-01-26,976.0,662.0,483.0,524.0,1225.0,,,,,,10:00:00
2019-01-26,787.0,512.0,335.0,334.0,1465.0,,,,,,11:00:00
2019-01-26,566.0,418.0,504.0,520.0,1127.0,,,,,,12:00:00
2019-01-26,541.0,397.0,356.0,486.0,1173.0,,,,,,13:00:00
2019-01-26,459.0,323.0,478.0,627.0,1077.0,,,,,,14:00:00
2019-01-26,251.0,391.0,450.0,544.0,1218.0,,,,,,15:00:00
2019-01-26,308.0,328.0,283.0,425.0,1178.0,,,,,,16:00:00
2019-01-26,215.0,223.0,407.0,705.0,1041.0,,,,,,17:00:00
2019-01-26,121.0,273.0,503.0,862.0,566.0,,,,,,18:00:00
2019-01-26,159.0,149.0,409.0,1087.0,252.0,,,,,,19:00:00
2019-01-26,137.0,18.0,224.0,595.0,43.0,,,,,,20:00:00
2019-01-26,38.0,,148.0,299.0,4.0,,,,,,21:00:00
2019-01-26,3.0,,91.0,172.0,,,,,,,22:00:00
2019-01-26,,,15.0,16.0,,,,,,,23:00:00
2019-01-27,,147.0,,,38.0,,,,,,03:00:00
2019-01-27,238.0,482.0,539.0,271.0,189.0,,,,,,04:00:00
2019-01-27,505.0,356.0,712.0,779.0,766.0,,,,,,05:00:00
2019-01-27,534.0,583.0,706.0,1133.0,1121.0,,,,,,06:00:00
2019-01-27,403.0,241.0,601.0,754.0,1826.0,,,,,,07:00:00
2019-01-27,774.0,574.0,725.0,602.0,1884.0,,,,,,08:00:00
2019-01-27,898.0,639.0,594.0,805.0,1925.0,,,,,,09:00:00
2019-01-27,782.0,676.0,491.0,542.0,1287.0,,,,,,10:00:00
2019-01-27,524.0,664.0,386.0,428.0,1259.0,,,,,,11:00:00
2019-01-27,573.0,426.0,578.0,360.0,988.0,,,,,,12:00:00
2019-01-27,669.0,493.0,404.0,391.0,1024.0,,,,,,13:00:00
2019-01-27,587.0,466.0,677.0,720.0,1201.0,,,,,,14:00:00
2019-01-27,333.0,523.0,429.0,505.0,1052.0,,,,,,15:00:00
2019-01-27,252.0,415.0,385.0,438.0,945.0,,,,,,16:00:00
2019-01-27,283.0,297.0,391.0,539.0,1008.0,,,,,,17:00:00
2019-01-27,307.0,353.0,637.0,770.0,1087.0,,,,,,18:00:00
2019-01-27,178.0,204.0,577.0,1049.0,445.0,,,,,,19:00:00
2019-01-27,138.0,26.0,342.0,578.0,102.0,,,,,,20:00:00
2019-01-27,148.0,,208.0,568.0,63.0,,,,,,21:00:00
2019-01-27,58.0,,132.0,200.0,18.0,,,,,,22:00:00
2019-01-27,2.0,,6.0,25.0,,,,,,,23:00:00
2019-01-28,,69.0,,,58.0,,,,,,03:00:00
2019-01-28,380.0,674.0,594.0,378.0,477.0,,,,,,04:00:00
2019-01-28,533.0,549.0,741.0,852.0,1033.0,,,,,,05:00:00
2019-01-28,622.0,452.0,651.0,1143.0,1289.0,,,,,,06:00:00
2019-01-28,319.0,234.0,432.0,766.0,1237.0,,,,,,07:00:00
2019-01-28,620.0,395.0,620.0,514.0,1545.0,,,,,,08:00:00
2019-01-28,828.0,498.0,543.0,595.0,1460.0,,,,,,09:00:00
2019-01-28,706.0,440.0,531.0,419.0,1114.0,,,,,,10:00:00
2019-01-28,621.0,514.0,269.0,278.0,822.0,,,,,,11:00:00
2019-01-28,669.0,425.0,667.0,307.0,774.0,,,,,,12:00:00
2019-01-28,545.0,450.0,388.0,535.0,940.0,,,,,,13:00:00
2019-01-28,783.0,332.0,518.0,786.0,968.0,,,,,,14:00:00
2019-01-28,293.0,683.0,575.0,632.0,1157.0,,,,,,15:00:00
2019-01-28,257.0,566.0,400.0,419.0,1141.0,,,,,,16:00:00
2019-01-28,285.0,423.0,456.0,663.0,1018.0,,,,,,17:00:00
2019-01-28,364.0,191.0,451.0,936.0,846.0,,,,,,18:00:00
2019-01-28,268.0,152.0,463.0,996.0,366.0,,,,,,19:00:00
2019-01-28,70.0,15.0,364.0,749.0,85.0,,,,,,20:00:00
2019-01-28,25.0,,141.0,354.0,4.0,,,,,,21:00:00
2019-01-28,20.0,,75.0,129.0,,,,,,,22:00:00
2019-01-28,36.0,,5.0,20.0,,,,,,,23:00:00
2019-01-29,33.0,,,,,,,,,,00:00:00
2019-01-29,0.0,,,,,,,,,,01:00:00
2019-01-29,,140.0,,,22.0,,,,,,03:00:00
2019-01-29,230.0,458.0,454.0,191.0,281.0,,,,,,04:00:00
2019-01-29,431.0,459.0,637.0,620.0,867.0,,,,,,05:00:00
2019-01-29,553.0,431.0,584.0,1096.0,1167.0,,,,,,06:00:00
2019-01-29,167.0,181.0,421.0,530.0,991.0,,,,,,07:00:00
2019-01-29,272.0,282.0,425.0,482.0,1086.0,,,,,,08:00:00
2019-01-29,775.0,445.0,493.0,463.0,1162.0,,,,,,09:00:00
2019-01-29,490.0,465.0,561.0,351.0,837.0,,,,,,10:00:00
2019-01-29,530.0,275.0,400.0,186.0,847.0,,,,,,11:00:00
2019-01-29,644.0,267.0,519.0,215.0,650.0,,,,,,12:00:00
2019-01-29,584.0,451.0,273.0,152.0,807.0,,,,,,13:00:00
2019-01-29,653.0,333.0,535.0,217.0,805.0,,,,,,14:00:00
2019-01-29,357.0,451.0,343.0,293.0,941.0,,,,,,15:00:00
2019-01-29,152.0,340.0,429.0,372.0,775.0,,,,,,16:00:00
2019-01-29,137.0,205.0,449.0,436.0,915.0,,,,,,17:00:00
2019-01-29,267.0,242.0,459.0,799.0,573.0,,,,,,18:00:00
2019-01-29,119.0,113.0,383.0,830.0,223.0,,,,,,19:00:00
2019-01-29,122.0,15.0,271.0,370.0,80.0,,,,,,20:00:00
2019-01-29,36.0,,132.0,140.0,162.0,,,,,,21:00:00
2019-01-29,0.0,,39.0,44.0,0.0,,,,,,22:00:00
2019-01-29,,,2.0,17.0,,,,,,,23:00:00
2019-01-30,,59.0,,,32.0,,,,,,03:00:00
2019-01-30,188.0,215.0,587.0,115.0,149.0,,,,,,04:00:00
2019-01-30,326.0,278.0,583.0,427.0,546.0,,,,,,05:00:00
2019-01-30,268.0,396.0,566.0,766.0,850.0,,,,,,06:00:00
2019-01-30,169.0,184.0,533.0,488.0,944.0,,,,,,07:00:00
2019-01-30,452.0,352.0,553.0,466.0,1161.0,,,,,,08:00:00
2019-01-30,720.0,439.0,429.0,476.0,1209.0,,,,,,09:00:00
2019-01-30,505.0,441.0,510.0,381.0,868.0,,,,,,10:00:00
2019-01-30,426.0,303.0,275.0,81.0,489.0,,,,,,11:00:00
2019-01-30,715.0,230.0,611.0,366.0,727.0,,,,,,12:00:00
2019-01-30,642.0,323.0,315.0,275.0,790.0,,,,,,13:00:00
2019-01-30,462.0,388.0,466.0,320.0,710.0,,,,,,14:00:00
2019-01-30,325.0,418.0,324.0,402.0,773.0,,,,,,15:00:00
2019-01-30,175.0,326.0,347.0,387.0,881.0,,,,,,16:00:00
2019-01-30,141.0,369.0,348.0,416.0,896.0,,,,,,17:00:00
2019-01-30,205.0,170.0,453.0,864.0,624.0,,,,,,18:00:00
2019-01-30,176.0,126.0,413.0,761.0,200.0,,,,,,19:00:00
2019-01-30,137.0,54.0,292.0,375.0,48.0,,,,,,20:00:00
2019-01-30,76.0,,121.0,254.0,12.0,,,,,,21:00:00
2019-01-30,35.0,,64.0,91.0,2.0,,,,,,22:00:00
2019-01-30,14.0,,2.0,8.0,2.0,,,,,,23:00:00
2019-01-31,,56.0,,,23.0,,,,,,03:00:00
2019-01-31,198.0,268.0,601.0,300.0,227.0,,,,,,04:00:00
2019-01-31,385.0,317.0,536.0,550.0,927.0,,,,,,05:00:00
2019-01-31,250.0,405.0,512.0,666.0,1040.0,,,,,,06:00:00
2019-01-31,182.0,209.0,418.0,427.0,1005.0,,,,,,07:00:00
2019-01-31,396.0,329.0,491.0,472.0,1209.0,,,,,,08:00:00
2019-01-31,685.0,384.0,496.0,497.0,1128.0,,,,,,09:00:00
2019-01-31,619.0,384.0,478.0,467.0,980.0,,,,,,10:00:00
2019-01-31,411.0,414.0,544.0,301.0,738.0,,,,,,11:00:00
2019-01-31,553.0,308.0,515.0,264.0,679.0,,,,,,12:00:00
2019-01-31,513.0,363.0,420.0,308.0,797.0,,,,,,13:00:00
2019-01-31,660.0,489.0,578.0,634.0,1043.0,,,,,,14:00:00
2019-01-31,416.0,616.0,534.0,542.0,1008.0,,,,,,15:00:00
2019-01-31,422.0,435.0,395.0,357.0,966.0,,,,,,16:00:00
2019-01-31,259.0,384.0,387.0,529.0,887.0,,,,,,17:00:00
2019-01-31,186.0,270.0,522.0,719.0,705.0,,,,,,18:00:00
2019-01-31,104.0,151.0,454.0,991.0,267.0,,,,,,19:00:00
2019-01-31,57.0,13.0,372.0,551.0,68.0,,,,,,20:00:00
2019-01-31,10.0,,140.0,520.0,9.0,,,,,,21:00:00
2019-01-31,34.0,,128.0,167.0,,,,,,,22:00:00
2019-01-31,2.0,,5.0,34.0,,,,,,,23:00:00
2019-02-01,,,18.0,,,,,,,,00:00:00
2019-02-01,,,2.0,,,,,,,,01:00:00
2019-02-01,,,0.0,,,,,,,,02:00:00
2019-02-01,,55.0,,,35.0,,,,,,03:00:00
2019-02-01,229.0,342.0,608.0,250.0,375.0,,,,,,04:00:00
2019-02-01,355.0,470.0,675.0,727.0,893.0,,,,,,05:00:00
2019-02-01,322.0,339.0,629.0,924.0,1033.0,,,,,,06:00:00
2019-02-01,268.0,236.0,571.0,436.0,1041.0,,,,,,07:00:00
2019-02-01,460.0,384.0,532.0,509.0,1598.0,,,,,,08:00:00
2019-02-01,663.0,410.0,690.0,637.0,1448.0,,,,,,09:00:00
2019-02-01,646.0,504.0,501.0,453.0,943.0,,,,,,10:00:00
2019-02-01,517.0,463.0,433.0,356.0,1009.0,,,,,,11:00:00
2019-02-01,551.0,443.0,519.0,195.0,683.0,,,,,,12:00:00
2019-02-01,656.0,530.0,363.0,370.0,865.0,,,,,,13:00:00
2019-02-01,584.0,505.0,576.0,612.0,1066.0,,,,,,14:00:00
2019-02-01,351.0,524.0,489.0,483.0,1232.0,,,,,,15:00:00
2019-02-01,215.0,289.0,497.0,341.0,963.0,,,,,,16:00:00
2019-02-01,208.0,370.0,498.0,557.0,904.0,,,,,,17:00:00
2019-02-01,159.0,246.0,378.0,902.0,918.0,,,,,,18:00:00
2019-02-01,83.0,130.0,469.0,829.0,267.0,,,,,,19:00:00
2019-02-01,81.0,4.0,391.0,508.0,117.0,,,,,,20:00:00
2019-02-01,101.0,,209.0,439.0,37.0,,,,,,21:00:00
2019-02-01,25.0,,125.0,207.0,11.0,,,,,,22:00:00
2019-02-01,19.0,,10.0,25.0,3.0,,,,,,23:00:00
2019-02-02,2.0,,,,1.0,,,,,,00:00:00
2019-02-02,,47.0,,,32.0,,,,,,03:00:00
2019-02-02,120.0,330.0,605.0,287.0,265.0,,,,,,04:00:00
2019-02-02,330.0,380.0,539.0,673.0,848.0,,,,,,05:00:00
2019-02-02,377.0,418.0,668.0,1015.0,1057.0,,,,,,06:00:00
2019-02-02,339.0,181.0,533.0,518.0,1219.0,,,,,,07:00:00
2019-02-02,703.0,459.0,545.0,554.0,1712.0,,,,,,08:00:00
2019-02-02,897.0,813.0,465.0,690.0,1884.0,,,,,,09:00:00
2019-02-02,812.0,606.0,438.0,482.0,1465.0,,,,,,10:00:00
2019-02-02,792.0,588.0,428.0,367.0,1231.0,,,,,,11:00:00
2019-02-02,493.0,350.0,357.0,466.0,1361.0,,,,,,12:00:00
2019-02-02,732.0,378.0,407.0,393.0,1302.0,,,,,,13:00:00
2019-02-02,451.0,302.0,531.0,674.0,1074.0,,,,,,14:00:00
2019-02-02,258.0,412.0,419.0,495.0,1045.0,,,,,,15:00:00
2019-02-02,307.0,260.0,384.0,393.0,991.0,,,,,,16:00:00
2019-02-02,142.0,270.0,413.0,590.0,1070.0,,,,,,17:00:00
