Date,All,ANC,ATL,BOI,BZN,DEN,DFW,FLL,LAS,LAX,MIA,MCO,MSO,PDX,PHX,SEA,SJC,SFO,TPA,Total
2021-06-22,1741725.0,7880.0,55164.0,6015.0,3278,50496.0,55324.0,44293.0,51469.0,70865.0,50344.0,58173.0,1363,20612.0,40924.0,43049.0,11679.0,32822.0,26364.0,30833907.0
2021-06-23,1807239.0,7786.0,60054.0,5937.0,3447,53393.0,56107.0,42414.0,51582.0,74842.0,48816.0,57772.0,1289,22077.0,43433.0,46278.0,12658.0,34662.0,26491.0,31931601.0
2021-06-24,2034514.0,8676.0,68786.0,7187.0,3774,61659.0,63593.0,48158.0,59623.0,82918.0,54254.0,62730.0,1639,22581.0,49221.0,50194.0,14417.0,39475.0,28682.0,35907053.0
2021-06-25,2084953.0,9362.0,72347.0,7405.0,3877,65449.0,64125.0,49810.0,65084.0,83839.0,53650.0,66618.0,1677,22903.0,50754.0,50352.0,15091.0,39879.0,29702.0,36879401.0
2021-06-26,1867550.0,9779.0,59898.0,6062.0,4936,58115.0,57365.0,46551.0,53076.0,73909.0,53831.0,68653.0,1651,21441.0,43886.0,45932.0,10590.0,36678.0,33650.0,33196189.0
2021-06-27,2119730.0,9375.0,70219.0,8009.0,5385,66932.0,62370.0,50258.0,70732.0,85114.0,59828.0,68346.0,2283,22784.0,50083.0,48554.0,13453.0,39702.0,31656.0,34617756.0
2021-06-28,2011712.0,9044.0,68408.0,7853.0,4398,64577.0,60600.0,49763.0,66473.0,82450.0,54755.0,63716.0,1734,22508.0,46242.0,46686.0,13447.0,39140.0,28990.0,32909952.0
2021-06-29,1762022.0,8335.0,57840.0,5992.0,3530,54189.0,55210.0,43916.0,52488.0,74685.0,49857.0,59097.0,1530,20044.0,43597.0,40392.0,11847.0,35148.0,27353.0,28884864.0
2021-06-30,1877579.0,8592.0,64089.0,6026.0,3851,55766.0,60135.0,44100.0,57491.0,78055.0,53305.0,60053.0,1377,20839.0,46437.0,43928.0,13419.0,36106.0,27392.0,30702480.0
2021-07-01,2087435.0,9232.0,70479.0,6904.0,3927,64380.0,66004.0,49534.0,61381.0,85809.0,55014.0,64535.0,1689,22440.0,50454.0,50562.0,15328.0,44836.0,29686.0,34075548.0
2021-07-02,2141411.0,9211.0,75613.0,7141.0,3895,72124.0,71304.0,51805.0,60982.0,89792.0,56464.0,65408.0,1589,22704.0,52062.0,51314.0,15637.0,45592.0,28481.0,35070348.0
2021-07-03,1860886.0,9395.0,63853.0,4765.0,4140,58894.0,61324.0,44488.0,50127.0,77024.0,53534.0,68427.0,1375,19364.0,41203.0,42305.0,10849.0,38842.0,32651.0,30521352.0
2021-07-04,1643057.0,8270.0,52710.0,4399.0,3781,56164.0,47340.0,40283.0,61056.0,70178.0,52294.0,57685.0,1300,18689.0,36533.0,37479.0,11141.0,34730.0,25770.0,24891449.0
2021-07-05,2108207.0,8709.0,72111.0,8052.0,5463,69098.0,59883.0,50833.0,72333.0,86945.0,57683.0,66722.0,2195,22480.0,47430.0,50852.0,13868.0,41768.0,30555.0,31627057.0
2021-07-06,1837430.0,8073.0,61928.0,7705.0,4483,59641.0,55871.0,43254.0,56262.0,77871.0,50943.0,58073.0,2225,20776.0,42770.0,45802.0,11491.0,35717.0,22591.0,27531966.0
2021-07-07,1831839.0,8112.0,60851.0,6903.0,4554,55274.0,55810.0,41451.0,53648.0,77835.0,47917.0,55547.0,1732,21774.0,42478.0,46030.0,11711.0,37239.0,17052.0,27255327.0
2021-07-08,2040258.0,9287.0,67296.0,7638.0,4812,62429.0,59634.0,46145.0,60532.0,84648.0,52081.0,62802.0,2008,22683.0,46678.0,49179.0,13494.0,42308.0,29926.0,30402218.0
2021-07-09,2094654.0,10628.0,72924.0,7620.0,4395,65613.0,61691.0,47790.0,62914.0,86806.0,53372.0,64934.0,1876,23771.0,50718.0,49467.0,14088.0,43643.0,29498.0,31310422.0
2021-07-10,1934326.0,10443.0,62002.0,6479.0,5419,57921.0,58476.0,44042.0,55258.0,77796.0,54897.0,70298.0,1985,21102.0,44028.0,45621.0,10325.0,39046.0,32340.0,28949844.0
2021-07-11,2150245.0,9772.0,74187.0,7342.0,5782,69442.0,61321.0,50925.0,74294.0,85741.0,58988.0,69461.0,2203,23127.0,48142.0,49295.0,12876.0,42797.0,30463.0,29264030.0
2021-07-12,2037656.0,9365.0,68402.0,7676.0,4803,64892.0,58693.0,48268.0,70109.0,82738.0,53983.0,63035.0,1937,23445.0,43268.0,48195.0,12581.0,39884.0,27220.0,27661500.0
2021-07-13,1780080.0,8298.0,59086.0,6239.0,3594,54957.0,52146.0,42553.0,54568.0,72942.0,49996.0,57742.0,1733,20842.0,39015.0,42986.0,10724.0,35445.0,25366.0,24183120.0
2021-07-14,1859765.0,8278.0,62180.0,6354.0,3738,62492.0,55122.0,41079.0,53689.0,78796.0,48757.0,56116.0,1702,22129.0,42703.0,44174.0,12238.0,38397.0,26245.0,25239540.0
2021-07-15,2099091.0,9328.0,72836.0,7443.0,4112,68972.0,64166.0,47408.0,61651.0,86190.0,53731.0,62791.0,1998,22771.0,47198.0,48906.0,14317.0,44310.0,28267.0,28454860.0
2021-07-16,2153199.0,10080.0,75995.0,7697.0,4187,68239.0,65133.0,49526.0,64385.0,87878.0,55439.0,66081.0,1956,23525.0,48872.0,49923.0,15389.0,44689.0,29305.0,29214980.0
2021-07-17,1934317.0,10093.0,63476.0,6302.0,5403,59001.0,59092.0,45965.0,51697.0,77418.0,54088.0,72184.0,1963,21175.0,41903.0,44825.0,10722.0,39320.0,32516.0,26314600.0
2021-07-18,2186165.0,9898.0,75727.0,7592.0,5758,72213.0,63659.0,50525.0,71481.0,86619.0,59662.0,70138.0,2430,23323.0,48446.0,48974.0,13281.0,42865.0,31057.0,26728317.0
2021-07-19,2084888.0,9379.0,70119.0,7568.0,5177,68586.0,60275.0,49376.0,68378.0,83159.0,53976.0,64707.0,2170,23780.0,43591.0,47901.0,13244.0,40483.0,28406.0,25426467.0
2021-07-20,1822371.0,8732.0,60413.0,6515.0,3842,58041.0,56782.0,42704.0,52272.0,76617.0,50746.0,59049.0,1922,21148.0,38264.0,43959.0,11409.0,36486.0,26167.0,22296951.0
2021-07-21,1887572.0,8680.0,63242.0,6680.0,3911,58487.0,57175.0,41837.0,55453.0,79716.0,49156.0,58542.0,1692,22349.0,40957.0,45255.0,13133.0,38732.0,26494.0,23031567.0
2021-07-22,2114055.0,9701.0,71728.0,7399.0,4673,66707.0,63990.0,48784.0,61675.0,87670.0,55596.0,63793.0,1967,22959.0,46197.0,48801.0,14780.0,44825.0,28647.0,25775523.0
2021-07-23,2169138.0,10696.0,75046.0,8323.0,4441,70211.0,65860.0,50033.0,63042.0,89260.0,56661.0,65415.0,1931,23470.0,48060.0,50230.0,15313.0,45231.0,29133.0,26473446.0
2021-07-24,1950589.0,10651.0,61559.0,6230.0,5652,59948.0,57594.0,47047.0,52600.0,77710.0,54783.0,72494.0,2052,21432.0,39933.0,44986.0,11317.0,40346.0,33724.0,23855823.0
2021-07-25,2185954.0,10344.0,72609.0,7855.0,5901,71245.0,62156.0,50887.0,71913.0,86573.0,58828.0,70286.0,2427,23539.0,45953.0,49633.0,13633.0,44298.0,31333.0,17792202.0
2021-07-26,2072483.0,10058.0,66152.0,7767.0,4751,67459.0,58363.0,53074.0,69364.0,83368.0,59072.0,65585.0,1912,23648.0,40704.0,48660.0,13526.0,41603.0,27967.0,16893096.0
2021-07-27,1812105.0,8994.0,59038.0,6339.0,3888,57617.0,52139.0,46838.0,52736.0,75279.0,54700.0,60754.0,1852,21308.0,35423.0,44285.0,11544.0,37018.0,25468.0,14803950.0
2021-07-28,1882201.0,8944.0,62129.0,6520.0,4084,58296.0,56320.0,44160.0,50727.0,79690.0,52094.0,58693.0,1622,22277.0,38287.0,46108.0,12608.0,39252.0,25628.0,15297840.0
2021-07-29,2075804.0,10083.0,67065.0,7254.0,4908,67659.0,62091.0,47882.0,59472.0,85917.0,56086.0,62840.0,1940,22706.0,42966.0,49929.0,14508.0,44315.0,28170.0,16869570.0
2021-07-30,2146281.0,10552.0,70961.0,7916.0,4709,68287.0,61943.0,48529.0,62698.0,87093.0,57543.0,66355.0,2047,23405.0,44003.0,50803.0,15441.0,46089.0,28582.0,17419422.0
2021-07-31,1958693.0,11572.0,58862.0,6745.0,5910,61160.0,56386.0,47191.0,52714.0,78951.0,57111.0,71741.0,2041,21289.0,38466.0,46624.0,11127.0,40898.0,33218.0,15964194.0
2021-08-01,2185890.0,10471.0,72356.0,7781.0,5981,72034.0,60042.0,49838.0,69880.0,89066.0,60936.0,68729.0,2430,23088.0,45467.0,50904.0,13161.0,45223.0,30823.0,8892300.0
2021-08-02,2040906.0,9864.0,62612.0,7378.0,4904,66663.0,63098.0,45178.0,67306.0,84256.0,56574.0,62223.0,2112,23184.0,40338.0,49131.0,12737.0,41953.0,27331.0,8303244.0
2021-08-03,1752314.0,9453.0,52798.0,6353.0,3752,55476.0,54687.0,37356.0,49143.0,75267.0,51121.0,54790.0,1764,21089.0,34624.0,45092.0,10937.0,36402.0,23445.0,7127589.0
2021-08-04,1807734.0,9278.0,55578.0,6077.0,4059,57415.0,54330.0,38453.0,47138.0,76050.0,51811.0,54203.0,1617,22319.0,37093.0,47081.0,12055.0,39169.0,23651.0,7335333.0
2021-08-05,2017459.0,9980.0,62869.0,7119.0,4614,66012.0,60178.0,41653.0,52818.0,82573.0,55318.0,57239.0,1829,22603.0,41922.0,50800.0,13834.0,43359.0,25506.0,8153055.0
2021-08-06,2054859.0,10775.0,68079.0,7199.0,4595,65466.0,59463.0,43690.0,56898.0,82309.0,55294.0,59371.0,1772,23346.0,42341.0,52180.0,14556.0,43271.0,25239.0,8312109.0
2021-08-07,1869580.0,11090.0,52811.0,5940.0,5812,59698.0,50479.0,42430.0,50589.0,75558.0,54810.0,68259.0,1963,21933.0,35476.0,48400.0,10475.0,39044.0,30113.0,7603380.0
2021-08-08,2122272.0,10362.0,65471.0,7650.0,6037,70993.0,54248.0,46988.0,67759.0,84173.0,58315.0,65098.0,2335,23308.0,43393.0,52094.0,12989.0,43218.0,29093.0,11463184.0
2021-08-09,1970430.0,9649.0,59414.0,7581.0,5017,63364.0,50633.0,44254.0,63472.0,80062.0,53676.0,58542.0,1956,23318.0,38184.0,50413.0,12103.0,39253.0,25305.0,10626504.0
2021-08-10,1677044.0,8983.0,50495.0,5983.0,3875,53141.0,42954.0,36945.0,46926.0,70535.0,48310.0,51204.0,1624,20699.0,33347.0,45599.0,10247.0,33559.0,21574.0,9052176.0
2021-08-11,1718675.0,8685.0,53129.0,5850.0,3937,53653.0,45959.0,37411.0,49680.0,73297.0,44355.0,49875.0,1464,21652.0,35952.0,46755.0,11052.0,36573.0,21100.0,9276216.0
2021-08-12,1989373.0,9634.0,63139.0,6537.0,4818,62547.0,53482.0,41592.0,60201.0,82359.0,50928.0,55573.0,1870,22860.0,43448.0,50295.0,13108.0,41667.0,24415.0,10711384.0
2021-08-13,2007954.0,9705.0,69177.0,6897.0,4539,61411.0,54882.0,45742.0,59835.0,82287.0,53269.0,57945.0,1869,23622.0,43525.0,51602.0,13705.0,41428.0,25203.0,10858388.0
2021-08-14,1759626.0,10363.0,53527.0,5504.0,5503,51399.0,42783.0,39805.0,51857.0,72704.0,47932.0,63549.0,1913,21132.0,37038.0,49237.0,10017.0,37412.0,27707.0,9556032.0
2021-08-15,2061496.0,9110.0,66745.0,7410.0,5853,66379.0,57362.0,45375.0,73909.0,84229.0,54986.0,63569.0,2389,23152.0,45957.0,53201.0,12677.0,42371.0,24943.0,5602226.0
2021-08-16,1921852.0,8973.0,60224.0,6794.0,4651,61538.0,51761.0,43851.0,68654.0,77487.0,53127.0,58039.0,1884,23929.0,40859.0,51450.0,12072.0,38567.0,23176.0,5217776.0
2021-08-17,1555773.0,7770.0,50114.0,5566.0,3757,48276.0,34913.0,35075.0,47591.0,65092.0,41641.0,48263.0,1629,20559.0,33406.0,44950.0,10371.0,32888.0,19249.0,4213766.0
2021-08-18,1638970.0,8038.0,53664.0,5733.0,3474,50304.0,49137.0,34561.0,46194.0,70463.0,41313.0,46410.0,1450,21869.0,37466.0,46368.0,11369.0,37558.0,19748.0,4448178.0
2021-08-19,1888936.0,9009.0,63527.0,6417.0,3994,57719.0,53945.0,39995.0,54528.0,80897.0,46429.0,49384.0,1629,23289.0,43846.0,49404.0,13072.0,41792.0,22488.0,5100600.0
2021-08-20,1930522.0,9534.0,69745.0,7076.0,4039,60672.0,54502.0,42378.0,54690.0,79871.0,45461.0,54732.0,1528,23220.0,45367.0,51338.0,14123.0,43274.0,24500.0,5233144.0
2021-08-21,1630468.0,9724.0,51265.0,4998.0,5075,47437.0,40774.0,37622.0,46102.0,67862.0,44909.0,57303.0,1767,21326.0,34814.0,46483.0,10067.0,35917.0,24324.0,4436474.0
2021-08-22,1907304.0,9257.0,63921.0,7258.0,5582,64549.0,47385.0,44192.0,74294.0,78160.0,50117.0,56067.0,2038,23598.0,42530.0,51226.0,12155.0,39636.0,24772.0,2604041.0
2021-08-23,1768516.0,8423.0,56403.0,6503.0,4047,56694.0,45863.0,41292.0,68624.0,73496.0,47887.0,52674.0,1466,21890.0,36548.0,48711.0,10413.0,36299.0,23151.0,2408900.0
2021-08-24,1417383.0,7354.0,47676.0,4432.0,3489,41714.0,34925.0,33486.0,47457.0,60721.0,40047.0,44525.0,1428,19283.0,30395.0,40996.0,8928.0,30745.0,18461.0,1933445.0
2021-08-25,1488452.0,7548.0,51532.0,3849.0,3078,41854.0,40436.0,33281.0,47550.0,65356.0,38543.0,43077.0,1294,19627.0,33146.0,39296.0,9628.0,34527.0,19245.0,2021319.0
2021-08-26,1767206.0,8499.0,62301.0,5683.0,3188,54443.0,49371.0,38746.0,52646.0,77078.0,43654.0,46652.0,1441,20968.0,40588.0,44439.0,12327.0,39949.0,22372.0,2391551.0
2021-08-27,1796955.0,8510.0,66744.0,6245.0,3613,55188.0,51127.0,40285.0,51395.0,75438.0,44155.0,51638.0,1410,20050.0,41918.0,44743.0,13087.0,39988.0,23221.0,2435710.0
2021-08-28,1458420.0,8956.0,48176.0,4682.0,4386,39603.0,37200.0,34694.0,45279.0,61963.0,43129.0,51087.0,1327,18304.0,32304.0,39923.0,9235.0,32862.0,21802.0,1993332.0
2021-08-29,1844344.0,8386.0,63496.0,6539.0,4759,61773.0,45593.0,43643.0,74410.0,77403.0,51058.0,58770.0,1897,21604.0,41571.0,47717.0,11295.0,38942.0,25360.0,
2021-08-30,1580756.0,8166.0,55047.0,5805.0,3560,51030.0,40521.0,37974.0,67843.0,67869.0,46155.0,50373.0,1248,19223.0,34569.0,42671.0,9474.0,33300.0,20221.0,
2021-08-31,1293948.0,7517.0,45497.0,4009.0,2810,38372.0,33049.0,30676.0,48045.0,59366.0,39546.0,43870.0,1203,16599.0,31009.0,35592.0,8135.0,30075.0,17095.0,
2021-09-01,1416736.0,6776.0,48473.0,4739.0,2598,41524.0,40061.0,31492.0,37307.0,66649.0,37079.0,40854.0,1086,17840.0,37013.0,38043.0,10483.0,34914.0,18409.0,
2021-09-02,1851820.0,7926.0,64497.0,6338.0,3350,59884.0,56101.0,40249.0,43873.0,83838.0,44879.0,47296.0,1575,20366.0,47305.0,45845.0,14237.0,45489.0,24542.0,
2021-09-03,2074232.0,8245.0,77072.0,7586.0,3806,68469.0,62493.0,48066.0,51669.0,89474.0,50926.0,57231.0,1535,21499.0,53068.0,51491.0,15848.0,47477.0,26873.0,
2021-09-04,1506019.0,8519.0,54182.0,4651.0,3302,45334.0,42304.0,36456.0,39329.0,66810.0,43386.0,50238.0,1067,16006.0,36219.0,37705.0,10103.0,34471.0,21344.0,
